sl_buffer_mult,eval_dt,code,direction,entry,tp,sl,exit,result,pnl_pct,rr_real,mfe_pct,mae_pct,d1_ohlc_pct,d2_ohlc_pct,d3_ohlc_pct,d4_ohlc_pct,d5_ohlc_pct,cumulative_ohlc,ma_divergence,trend_aligned,swing_rank
1.3,2025-11-27,8725,売り,3461.0,3235.6,3479.9,3479.9,loss,-0.55,-1.0,0.69,0.66,-0.087,-0.549,-5.576,-3.814,-6.674,-16.7,-3.072,True,4
1.3,2025-11-27,7003,買い,6593.0,7341.2,6032.0,6351.0,forced_loss,-3.67,-0.43,7.61,5.78,11.573,-1.062,-9.874,-12.847,-11.861,-24.071,23.164,True,5
1.3,2025-11-27,7011,買い,3919.0,4416.7,3917.9,3917.9,loss,-0.03,-1.0,0.92,0.82,0.817,-1.072,-4.619,-1.863,6.201,-0.536,7.272,True,6
1.3,2025-11-27,6146,買い,43900.0,51408.7,42020.5,45460.0,forced_win,3.55,0.83,5.85,3.49,-1.481,-5.626,-6.515,1.617,11.754,-0.251,6.828,True,7
1.3,2025-11-27,5801,買い,9627.0,11398.7,8831.2,9813.0,forced_win,1.93,0.23,5.33,1.66,5.9,2.451,3.054,10.793,7.375,29.573,6.967,True,8
1.3,2025-11-27,7012,買い,1987.0,2285.2,1975.2,1975.2,loss,-0.59,-1.0,0.19,1.09,-1.429,-2.597,-1.691,5.244,17.262,16.789,9.378,True,9
1.3,2025-11-27,5706,買い,18285.0,22196.3,14542.7,17525.0,forced_loss,-4.16,-0.2,1.15,9.84,-3.938,-20.973,-20.973,-8.258,-10.883,-65.026,31.508,True,10
1.3,2025-11-28,4063,売り,4691.0,4418.4,4722.5,4722.5,loss,-0.67,-1.0,1.07,1.19,1.258,-1.194,0.341,-7.589,-7.632,-14.816,-1.01,True,1
1.3,2025-11-28,6098,売り,7910.0,7232.3,8148.3,8148.3,loss,-3.01,-1.0,1.63,3.86,-2.491,1.694,-6.713,-16.094,-12.908,-36.511,-4.187,True,2
1.3,2025-11-28,7267,売り,1571.0,1441.3,1577.9,1520.0,forced_win,3.25,7.38,4.39,0.0,4.901,9.293,12.062,6.556,9.898,42.712,-2.623,True,3
1.3,2025-11-28,6146,買い,44220.0,50858.7,41924.5,46100.0,forced_win,4.25,0.82,5.09,4.18,-7.757,-8.639,-0.565,9.498,11.126,3.664,5.978,True,4
1.3,2025-11-28,7012,買い,1983.0,2260.9,1976.4,1976.4,loss,-0.33,-1.0,0.17,1.52,-1.997,-1.089,5.86,17.902,23.701,44.377,9.583,True,5
1.3,2025-11-28,8630,売り,4955.0,4580.6,5085.8,5085.8,loss,-2.64,-1.0,0.2,3.33,-1.655,-7.487,-6.176,-9.546,-4.48,-29.344,-0.317,True,6
1.3,2025-11-28,5801,買い,9928.0,11582.9,9212.5,9727.0,forced_loss,-2.02,-0.28,2.14,4.64,-6.718,-6.134,1.37,-1.944,-6.054,-19.48,7.131,True,7
1.3,2025-11-28,4568,売り,3795.0,3556.4,3971.7,3556.4,win,6.29,1.35,7.04,1.4,-1.186,5.402,16.548,18.63,25.112,64.506,-0.55,True,8
1.3,2025-11-28,9501,買い,793.7,947.8,775.0,775.0,loss,-2.36,-1.0,0.67,9.79,-18.911,-44.349,-48.129,-55.21,-54.958,-221.557,7.547,True,9
1.3,2025-11-28,6361,買い,4058.0,4722.5,3885.7,3885.7,loss,-4.25,-1.0,0.74,4.78,-8.255,-16.831,-6.703,-9.414,-16.708,-57.91,14.698,True,10
1.3,2025-12-01,4063,売り,4657.0,4501.2,4777.4,4777.4,loss,-2.58,-1.0,0.52,4.53,-3.393,-1.847,-9.835,-9.878,-9.47,-34.421,-1.293,True,1
1.3,2025-12-01,6098,売り,7955.0,7232.5,8134.8,8134.8,loss,-2.26,-1.0,2.19,3.27,3.382,-4.978,-14.305,-11.138,-7.14,-34.18,-4.078,True,2
1.3,2025-12-01,7267,売り,1535.0,1491.1,1625.4,1528.5,forced_win,0.42,0.07,2.15,1.11,2.476,5.309,-0.326,3.094,2.248,12.801,-2.765,True,3
1.3,2025-12-01,6701,買い,5726.0,6498.0,5605.5,5683.0,forced_loss,-0.75,-0.36,3.37,1.94,4.785,4.593,0.699,-2.043,-1.1,6.933,13.55,True,4
1.3,2025-12-01,6146,買い,43110.0,50488.8,42257.5,47460.0,forced_win,10.09,5.1,11.09,1.39,-1.137,7.145,17.467,19.137,27.766,70.378,5.074,True,5
1.3,2025-12-01,7011,買い,3873.0,4397.9,3812.1,4208.0,forced_win,8.65,5.5,8.73,1.19,-1.11,1.678,9.837,14.407,23.212,48.025,6.486,True,6
1.3,2025-12-01,8630,売り,5050.0,4640.3,5101.2,5101.2,loss,-1.01,-1.0,0.28,1.39,-1.703,-0.416,-3.723,1.248,2.178,-2.416,-0.15,True,7
1.3,2025-12-01,9501,買い,712.4,943.1,625.4,625.4,loss,-12.21,-1.0,0.63,12.34,-15.174,-19.385,-27.274,-26.993,-33.422,-122.249,7.325,True,8
1.3,2025-12-01,6503,買い,4202.0,4579.7,4182.5,4182.5,loss,-0.46,-1.0,2.33,0.81,3.855,11.399,17.682,15.231,25.797,73.965,7.728,True,9
1.3,2025-12-01,6361,買い,3957.0,4749.3,3819.6,3819.6,loss,-3.47,-1.0,0.0,4.8,-9.603,0.783,-1.996,-9.477,-4.549,-24.842,14.38,True,10
1.3,2025-12-02,4063,売り,4703.0,4418.4,4750.1,4750.1,loss,-1.0,-1.0,1.49,3.51,1.106,-6.804,-6.847,-6.443,-5.294,-24.282,-1.563,True,1
1.3,2025-12-02,7974,買い,12710.0,14100.0,12488.8,12488.8,loss,-1.74,-1.0,1.85,2.56,-0.551,2.714,-4.721,-8.379,-16.837,-27.773,0.062,True,2
1.3,2025-12-02,6367,買い,19735.0,21421.5,19074.9,19500.0,forced_loss,-1.19,-0.36,2.61,1.9,0.532,5.118,2.027,-0.583,-2.787,4.307,3.75,True,3
1.3,2025-12-02,4568,売り,3658.0,3556.4,4020.3,3556.4,win,2.78,0.28,3.55,0.27,5.932,8.092,14.817,18.152,15.09,62.083,-1.243,True,4
1.3,2025-12-02,9432,売り,155.8,151.5,158.4,153.8,forced_win,1.28,0.77,1.73,0.19,1.348,1.22,2.824,3.402,3.915,12.709,-1.728,True,5
1.3,2025-12-02,6098,売り,7892.0,7217.2,8153.7,8153.7,loss,-3.32,-1.0,0.62,4.09,-7.413,-16.814,-13.621,-9.592,-8.502,-55.943,-3.874,True,6
1.3,2025-12-02,6503,買い,4440.0,4583.7,4150.1,4583.7,win,3.24,0.5,4.08,3.02,-5.293,0.653,-1.667,8.333,9.617,11.644,7.786,True,7
1.3,2025-12-02,9433,買い,2666.0,2795.3,2460.7,2685.0,forced_win,0.71,0.09,0.98,0.84,-0.75,-0.188,-0.038,1.163,1.725,1.913,2.603,True,8
1.3,2025-12-02,4502,売り,4440.0,4345.3,4549.9,4495.0,forced_loss,-1.24,-0.5,0.9,1.24,-0.405,-0.833,1.081,-0.135,-2.5,-2.793,-1.038,True,9
1.3,2025-12-02,8058,買い,3684.0,3890.7,3658.2,3810.0,forced_win,3.42,4.88,4.67,0.57,-0.434,8.822,6.976,9.093,10.993,35.451,4.263,True,10
1.3,2025-12-03,7182,売り,1898.0,1772.2,1997.4,1997.4,loss,-5.24,-1.0,0.16,9.8,-7.508,-9.089,-12.54,-24.052,-25.237,-78.425,-1.456,True,1
1.3,2025-12-03,6758,買い,4400.0,4833.7,4295.4,4295.4,loss,-2.38,-1.0,0.95,3.05,1.318,-4.818,-7.364,-5.682,-11.318,-27.864,2.867,True,2
1.3,2025-12-03,4063,売り,4696.0,4501.2,4765.7,4765.7,loss,-1.48,-1.0,0.06,3.66,-7.261,-7.304,-6.899,-5.75,-7.474,-34.689,-1.79,True,3
1.3,2025-12-03,9432,売り,154.4,151.5,158.6,155.7,forced_loss,-0.84,-0.31,0.84,1.23,-1.49,0.13,0.712,1.231,-2.073,-1.49,-1.772,True,4
1.3,2025-12-03,4502,売り,4434.0,4273.6,4551.7,4483.0,forced_loss,-1.11,-0.42,0.77,1.38,-1.24,0.677,-0.541,-2.909,-2.864,-6.879,-0.916,True,5
1.3,2025-12-03,4568,売り,3555.0,3395.4,3766.3,3395.4,win,4.49,0.76,4.53,1.13,-0.366,6.554,9.986,6.835,10.886,33.896,-1.612,True,6
1.3,2025-12-03,8725,売り,3484.0,3288.3,3624.6,3563.0,forced_loss,-2.27,-0.56,0.23,3.96,-4.65,-3.243,-6.458,-9.357,-7.147,-30.855,-2.356,True,7
1.3,2025-12-03,5801,買い,9961.0,11630.7,9202.6,9957.0,forced_loss,-0.04,-0.01,3.25,3.51,-2.931,-7.027,1.275,4.186,0.171,-4.327,6.985,True,8
1.3,2025-12-03,6146,買い,45130.0,47372.8,41651.5,47372.8,win,4.97,0.64,6.12,0.44,3.257,4.853,13.096,27.653,27.853,76.712,3.333,True,9
1.3,2025-12-03,6098,売り,8053.0,7057.7,8180.8,8180.8,loss,-1.59,-1.0,0.04,5.94,-10.481,-7.351,-3.402,-2.335,-0.857,-24.426,-3.778,True,10
1.3,2025-12-04,6758,買い,4316.0,4769.9,4311.4,4311.4,loss,-0.11,-1.0,0.79,0.23,0.927,-1.668,0.046,-5.7,-12.952,-19.347,2.772,True,1
1.3,2025-12-04,8308,買い,1546.5,1674.5,1533.0,1533.0,loss,-0.87,-1.0,1.71,1.62,1.617,1.067,0.485,-5.335,-4.494,-6.66,2.224,True,2
1.3,2025-12-04,9432,売り,155.0,150.2,155.7,155.7,loss,-0.44,-1.0,1.23,0.84,1.29,1.871,2.387,-0.903,-0.839,3.806,-1.902,True,3
1.3,2025-12-04,4063,売り,4765.0,4501.2,4785.0,4785.0,loss,-0.42,-1.0,0.02,1.97,-2.854,-2.455,-1.322,-3.022,5.142,-4.512,-1.869,True,4
1.3,2025-12-04,7012,買い,2140.0,2263.4,1929.3,2263.4,win,5.76,0.59,8.93,1.26,-0.047,5.794,19.159,29.252,19.065,73.224,7.603,True,5
1.3,2025-12-04,6701,買い,5650.0,6355.9,5648.0,5648.0,loss,-0.03,-1.0,1.29,0.62,1.965,2.92,-0.336,-3.965,-7.416,-6.832,14.134,True,6
1.3,2025-12-04,8725,売り,3520.0,3288.3,3588.9,3588.9,loss,-1.96,-1.0,0.37,2.9,-0.142,-3.324,-6.193,-4.006,-7.358,-21.023,-2.126,True,7
1.3,2025-12-04,7203,買い,3053.0,3195.8,2803.6,3110.0,forced_win,1.87,0.23,3.5,1.21,-1.441,-0.59,1.114,5.568,6.878,11.53,4.042,True,8
1.3,2025-12-04,7013,買い,3000.0,3280.4,2831.8,2904.0,forced_loss,-3.2,-0.57,2.67,4.25,1.483,2.833,4.733,1.333,-7.8,2.583,10.425,True,9
1.3,2025-12-04,8058,買い,3801.0,3881.1,3623.1,3721.0,forced_loss,-2.1,-0.45,1.29,2.1,-2.473,-0.421,1.421,-2.605,-4.841,-8.919,3.751,True,10
1.3,2025-12-05,7267,売り,1530.0,1441.3,1595.1,1595.1,loss,-4.26,-1.0,1.18,4.87,1.275,1.307,-10.327,-8.529,-12.614,-28.889,-3.186,True,1
1.3,2025-12-05,7182,売り,1975.0,1758.8,2018.0,2018.0,loss,-2.18,-1.0,1.16,5.52,-0.354,-11.418,-12.557,-13.797,-20.759,-58.886,-0.708,True,2
1.3,2025-12-05,8766,売り,5485.0,5233.9,5806.8,5765.0,forced_loss,-5.1,-0.87,0.4,5.54,-3.938,-5.251,-4.284,-6.126,-13.418,-33.017,-6.63,True,3
1.3,2025-12-05,9432,売り,154.1,151.5,158.6,155.5,forced_loss,-0.91,-0.31,0.65,1.49,0.13,0.649,-2.661,-2.596,-2.336,-6.814,-1.971,True,4
1.3,2025-12-05,6701,買い,5707.0,6304.5,5631.0,5631.0,loss,-1.33,-1.0,1.21,2.02,-0.105,-3.329,-6.921,-10.338,-9.147,-29.841,14.275,True,5
1.3,2025-12-05,6758,買い,4285.0,4784.2,4240.1,4240.1,loss,-1.05,-1.0,1.84,2.66,0.49,2.217,-3.571,-10.875,-8.401,-20.14,2.702,True,6
1.3,2025-12-05,8725,売り,3513.0,3288.3,3670.5,3670.5,loss,-4.48,-1.0,0.06,6.26,-3.928,-6.803,-4.611,-7.97,-15.4,-38.713,-1.777,True,7
1.3,2025-12-05,6098,売り,8158.0,7677.5,8614.4,8312.0,forced_loss,-1.89,-0.34,2.12,2.48,0.503,1.557,3.015,-0.282,-3.984,0.809,-3.065,True,8
1.3,2025-12-05,4568,売り,3452.0,3203.1,3727.4,3361.0,forced_win,2.64,0.33,3.1,1.59,1.333,-1.912,2.26,5.649,7.561,14.89,-2.521,True,9
1.3,2025-12-05,5801,買い,9813.0,11648.1,9718.6,9718.6,loss,-0.96,-1.0,3.54,1.1,5.819,8.774,4.698,-2.66,-0.958,15.673,6.354,True,10
1.3,2025-12-08,6861,売り,54280.0,50238.6,54373.6,54373.6,loss,-0.17,-1.0,0.79,3.1,0.682,-6.485,-4.698,-9.285,-11.588,-31.374,-3.321,True,1
1.3,2025-12-08,7267,売り,1527.0,1441.3,1545.0,1545.0,loss,-1.18,-1.0,0.65,5.08,0.72,-10.936,-9.136,-13.229,-15.488,-48.068,-3.251,True,2
1.3,2025-12-08,4063,売り,4781.0,4584.0,4939.2,4939.2,loss,-3.31,-1.0,3.58,4.46,-0.314,-2.008,6.128,-0.648,-9.182,-6.024,-1.686,True,3
1.3,2025-12-08,6758,買い,4321.0,4696.0,4319.1,4319.1,loss,-0.04,-1.0,1.0,0.95,-0.301,-6.04,-13.284,-10.831,-11.548,-42.004,2.705,True,4
1.3,2025-12-08,6701,買い,5704.0,6283.2,5631.8,5631.8,loss,-1.26,-1.0,0.18,1.96,-3.173,-6.767,-10.186,-8.994,-11.939,-41.059,14.42,True,5
1.3,2025-12-08,9432,売り,154.3,148.2,154.4,154.4,loss,-0.09,-1.0,0.78,1.3,1.037,-2.268,-2.203,-1.944,-2.463,-7.842,-2.028,True,6
1.3,2025-12-08,6098,売り,8167.0,7677.5,8611.7,8611.7,loss,-5.45,-1.0,2.23,5.77,1.886,3.343,0.049,-3.649,-12.71,-11.081,-2.623,True,7
1.3,2025-12-08,8766,売り,5654.0,5152.8,5756.0,5756.0,loss,-1.8,-1.0,2.46,2.39,3.873,4.811,3.024,-4.05,-8.949,-1.291,-6.561,True,8
1.3,2025-12-08,5801,買い,10230.0,11481.2,9121.9,9436.0,forced_loss,-7.76,-0.72,0.54,8.48,-3.812,-7.722,-14.78,-13.148,-21.642,-61.105,5.886,True,9
1.3,2025-12-08,8725,売り,3610.0,3288.3,3633.7,3633.7,loss,-0.66,-1.0,2.35,0.89,1.44,3.573,0.305,-6.925,-13.296,-14.903,-1.352,True,10
1.3,2025-12-09,6861,売り,55240.0,50837.9,55864.0,55864.0,loss,-1.13,-1.0,0.51,1.3,-1.159,0.597,-3.91,-6.173,-3.53,-14.175,-3.648,True,1
1.3,2025-12-09,7267,売り,1580.0,1441.3,1630.9,1585.0,forced_loss,-0.32,-0.1,1.49,2.82,-0.506,1.234,-2.722,-4.905,-3.449,-10.348,-3.307,True,2
1.3,2025-12-09,6701,買い,5670.0,6228.9,5642.0,5642.0,loss,-0.49,-1.0,0.14,3.49,-5.009,-8.448,-7.249,-10.212,-14.444,-45.362,14.058,True,3
1.3,2025-12-09,4063,売り,4800.0,4584.0,4931.8,4931.8,loss,-2.74,-1.0,3.96,4.04,-0.812,7.292,0.542,-7.958,0.021,-0.917,-1.554,True,4
1.3,2025-12-09,8766,売り,5531.0,5224.5,5932.0,5722.0,forced_loss,-3.45,-0.48,0.29,6.13,-1.754,-3.58,-10.812,-15.82,-12.945,-44.911,-6.489,True,5
1.3,2025-12-09,9432,売り,154.9,150.2,155.7,155.7,loss,-0.52,-1.0,0.32,0.9,-1.097,-1.033,-0.775,-1.291,-0.194,-4.39,-2.039,True,6
1.3,2025-12-09,6098,売り,8080.0,7280.3,8277.5,8277.5,loss,-2.44,-1.0,1.18,2.48,0.149,-3.181,-6.918,-16.077,-17.748,-43.775,-2.193,True,7
1.3,2025-12-09,5706,買い,19000.0,21864.9,17822.4,17822.4,loss,-6.2,-1.0,1.84,7.76,-4.842,-17.579,-14.816,-25.0,-35.553,-97.789,28.816,True,8
1.3,2025-12-09,7003,買い,6190.0,7325.7,6152.6,6152.6,loss,-0.6,-1.0,0.24,7.11,-13.974,-22.811,-18.094,-25.444,-38.061,-118.384,20.762,True,9
1.3,2025-12-09,8725,売り,3605.0,3393.7,3669.7,3669.7,loss,-1.8,-1.0,2.22,3.55,3.162,-0.111,-7.351,-13.731,-9.404,-27.434,-0.899,True,10
1.3,2025-12-10,9984,売り,4402.5,4009.5,4938.8,4188.8,forced_win,4.86,0.4,8.69,4.51,3.663,-2.243,13.401,19.563,16.865,51.249,-0.544,True,1
1.3,2025-12-10,7735,売り,6905.0,6010.2,7233.1,6550.0,forced_win,5.14,1.08,7.89,0.0,8.762,12.672,15.894,18.175,17.234,72.737,-0.455,True,2
1.3,2025-12-10,4063,売り,4823.0,4584.0,4896.2,4896.2,loss,-1.52,-1.0,4.42,3.55,8.688,1.97,-6.49,1.451,2.467,8.086,-1.482,True,3
1.3,2025-12-10,6098,売り,8247.0,7297.1,8446.8,8446.8,loss,-2.42,-1.0,1.95,4.74,2.959,-0.703,-9.676,-11.313,-11.434,-30.169,-1.836,True,4
1.3,2025-12-10,7269,買い,2308.5,2500.7,2276.5,2276.5,loss,-1.39,-1.0,0.19,1.54,-2.274,-3.595,0.996,2.924,2.253,0.303,5.221,True,5
1.3,2025-12-10,7003,買い,5735.0,7222.0,5180.9,5180.9,loss,-9.66,-1.0,3.05,11.33,-0.82,4.272,-3.662,-17.28,-24.725,-42.214,20.017,True,6
1.3,2025-12-10,6501,買い,4955.0,5357.6,4863.1,4863.1,loss,-1.86,-1.0,0.2,3.07,-5.873,1.413,-3.209,-4.763,-1.937,-14.369,11.138,True,7
1.3,2025-12-10,6861,売り,56000.0,50401.7,58142.4,55690.0,forced_win,0.55,0.14,2.52,1.25,4.661,0.214,-2.018,0.589,3.518,6.964,-3.811,True,8
1.3,2025-12-10,9432,売り,155.7,148.4,157.7,154.9,forced_win,0.51,0.41,1.22,0.45,0.514,0.771,0.257,1.349,2.184,5.074,-2.059,True,9
1.3,2025-12-10,5803,買い,3100.0,3615.9,2859.6,2859.6,loss,-7.76,-1.0,2.53,12.07,-1.989,-3.468,-15.296,-30.699,-35.914,-87.366,15.899,True,10
1.3,2025-12-11,7974,買い,11510.0,12880.2,11132.0,11132.0,loss,-3.28,-1.0,2.0,3.56,3.823,0.652,-2.563,-7.037,-14.857,-19.983,0.156,True,1
1.3,2025-12-11,6861,売り,55680.0,51500.1,55732.0,55732.0,loss,-0.09,-1.0,0.92,1.24,-1.509,-3.754,-1.131,1.814,-0.862,-5.442,-3.852,True,2
1.3,2025-12-11,7269,買い,2242.5,2462.0,2188.7,2332.5,forced_win,4.01,1.67,5.55,1.0,5.128,9.855,11.839,11.148,11.059,49.03,5.153,True,3
1.3,2025-12-11,6146,売り,49900.0,42454.2,51007.4,44180.0,forced_win,11.46,5.17,11.72,0.0,6.894,13.246,17.936,24.749,33.246,96.072,-0.898,True,4
1.3,2025-12-11,9432,売り,155.1,151.5,158.3,156.7,forced_loss,-1.03,-0.5,0.84,1.03,-0.387,-0.903,0.193,1.032,-2.257,-2.321,-1.974,True,5
1.3,2025-12-11,4063,売り,4705.0,4584.0,4945.2,4945.2,loss,-5.1,-1.0,0.19,6.14,-5.505,-14.176,-6.036,-4.995,-3.932,-34.644,-1.398,True,6
1.3,2025-12-11,6098,売り,8200.0,7335.5,8241.5,8241.5,loss,-0.51,-1.0,0.89,1.95,-2.427,-11.451,-13.098,-13.22,-19.451,-59.646,-1.322,True,7
1.3,2025-12-11,6501,買い,4946.0,5326.4,4865.8,4865.8,loss,-1.62,-1.0,1.33,1.7,1.961,-2.669,-4.226,-1.395,-7.359,-13.688,10.596,True,8
1.3,2025-12-11,4506,買い,2318.0,2896.9,2143.5,2279.0,forced_loss,-1.68,-0.22,3.15,5.16,-7.032,-3.883,-1.877,-7.765,-7.463,-28.02,25.362,True,9
1.3,2025-12-11,9984,売り,4465.0,3741.0,4920.0,4031.2,forced_win,9.71,0.95,12.99,3.05,1.988,17.413,23.488,20.829,28.975,92.693,-2.132,True,10
1.3,2025-12-12,6146,売り,47410.0,42454.2,52676.3,44720.0,forced_win,5.67,0.51,7.09,2.07,-1.814,3.122,10.293,19.236,16.684,47.522,-1.047,True,1
1.3,2025-12-12,7267,売り,1602.5,1441.3,1607.3,1607.3,loss,-0.3,-1.0,0.34,0.53,-0.624,0.811,4.399,8.955,9.516,23.058,-3.105,True,2
1.3,2025-12-12,7269,買い,2282.0,2458.1,2279.6,2332.5,forced_win,2.21,21.0,3.72,0.0,4.492,6.442,5.762,5.675,6.223,28.593,5.135,True,3
1.3,2025-12-12,8306,買い,2513.0,2597.2,2299.2,2449.5,forced_loss,-2.53,-0.3,2.51,3.8,3.561,-0.358,-7.819,-9.073,-8.038,-21.727,3.574,True,4
1.3,2025-12-12,9432,売り,155.8,150.2,156.2,156.2,loss,-0.23,-1.0,0.45,0.26,0.449,1.54,2.375,-0.899,-2.118,1.348,-1.782,True,5
1.3,2025-12-12,6098,売り,8301.0,7382.3,8390.8,8390.8,loss,-1.08,-1.0,0.24,4.06,-7.662,-9.288,-9.409,-15.564,-22.648,-64.571,-0.746,True,6
1.3,2025-12-12,6861,売り,56000.0,50681.5,56364.0,56364.0,loss,-0.65,-1.0,0.14,1.25,-2.018,0.589,3.518,0.857,0.357,3.304,-3.919,True,7
1.3,2025-12-12,7003,買い,5648.0,6664.4,1911.3,5322.0,forced_loss,-5.77,-0.09,1.31,9.97,0.903,-12.925,-20.485,-24.646,-19.511,-76.664,18.661,True,8
1.3,2025-12-12,5803,買い,2916.7,3564.3,2914.6,2914.6,loss,-0.07,-1.0,2.74,1.23,2.6,-13.771,-19.314,-26.143,-16.657,-73.286,13.685,True,9
1.3,2025-12-12,8058,買い,3770.0,3949.0,3614.0,3614.0,loss,-4.14,-1.0,0.53,5.84,0.053,-9.708,-14.324,-12.865,-12.44,-49.284,3.266,True,10
1.3,2025-12-15,7267,売り,1620.0,1441.3,1638.4,1582.0,forced_win,2.35,2.07,5.31,0.28,4.043,7.593,12.099,12.654,6.852,43.241,-2.933,True,1
1.3,2025-12-15,6098,売り,8698.0,7677.5,9123.8,8949.0,forced_loss,-2.89,-0.59,3.32,4.51,4.829,4.714,-1.161,-7.921,-8.381,-7.921,-0.175,True,2
1.3,2025-12-15,5802,買い,6350.0,7623.5,6234.1,6234.1,loss,-1.82,-1.0,1.65,2.83,-2.882,-2.724,-11.071,-3.165,15.496,-4.346,24.577,True,3
1.3,2025-12-15,9432,売り,155.0,151.5,155.7,155.7,loss,-0.44,-1.0,0.52,0.45,0.0,0.839,-2.452,-3.677,-1.29,-6.581,-1.597,True,4
1.3,2025-12-15,6146,売り,47820.0,42454.2,51897.7,47230.0,forced_win,1.23,0.14,7.88,1.19,5.667,12.777,21.644,19.113,5.918,65.119,-1.478,True,5
1.3,2025-12-15,7269,買い,2335.0,2485.5,2268.5,2355.5,forced_win,0.88,0.31,1.88,1.48,-0.514,-1.178,-1.263,-0.728,2.548,-1.135,5.252,True,6
1.3,2025-12-15,5706,買い,17155.0,21439.5,15934.1,18445.0,forced_win,7.52,1.06,9.47,4.81,-7.112,-3.294,0.787,-0.991,20.023,9.414,26.866,True,7
1.3,2025-12-15,6594,売り,2004.0,1764.5,2070.1,2070.1,loss,-3.3,-1.0,2.64,6.94,3.293,4.541,2.745,2.894,-14.222,-0.749,-15.228,True,8
1.3,2025-12-15,5801,買い,9286.0,11375.6,8695.3,9770.0,forced_win,5.21,0.82,5.21,4.79,-5.438,-4.717,-8.4,-2.574,12.912,-8.217,3.152,True,9
1.3,2025-12-15,9433,買い,2702.0,2803.4,2651.5,2694.0,forced_loss,-0.3,-0.16,1.22,0.78,1.295,0.37,0.574,1.776,-0.259,3.756,5.633,True,10
1.3,2025-12-16,6861,売り,55300.0,52565.6,57624.4,57624.4,loss,-4.2,-1.0,1.18,4.85,-0.235,-2.929,-3.436,-7.052,-12.785,-26.438,-3.75,True,1
1.3,2025-12-16,8766,売り,5725.0,5518.5,6013.0,6013.0,loss,-5.03,-1.0,0.05,5.15,-3.93,-8.14,-13.153,-7.913,-8.751,-41.886,-6.067,True,2
1.3,2025-12-16,5802,買い,6311.0,7565.9,6144.4,6144.4,loss,-2.64,-1.0,1.79,2.84,-0.887,-9.285,-1.331,17.446,14.087,20.029,24.355,True,3
1.3,2025-12-16,7267,売り,1579.0,1540.8,1661.2,1540.8,win,2.42,0.46,2.85,0.51,0.0,4.623,5.193,-0.76,2.153,11.21,-2.8,True,4
1.3,2025-12-16,9432,売り,154.5,151.5,155.8,155.8,loss,-0.86,-1.0,0.45,1.42,-0.129,-3.43,-4.66,-2.265,-2.201,-12.686,-1.452,True,5
1.3,2025-12-16,8035,買い,31200.0,34714.4,26071.2,33000.0,forced_win,5.77,0.35,7.18,3.65,-0.833,-8.109,-1.058,17.564,17.724,25.288,12.69,True,6
1.3,2025-12-16,6146,売り,45620.0,42454.2,51071.3,46850.0,forced_loss,-2.7,-0.23,3.44,3.79,-1.074,8.22,5.568,-8.264,-8.395,-3.946,-1.757,True,7
1.3,2025-12-16,4063,売り,4797.0,4666.8,5182.8,4892.0,forced_loss,-1.98,-0.25,1.63,2.4,0.855,1.897,-0.229,-2.397,-5.733,-5.608,-0.88,True,8
1.3,2025-12-16,7203,売り,3346.0,2835.3,3447.9,3447.9,loss,-3.04,-1.0,1.02,4.45,0.628,-1.524,-6.366,-10.43,-7.95,-25.643,3.182,False,9
1.3,2025-12-16,6501,買い,4859.0,5368.5,4826.1,4826.1,loss,-0.68,-1.0,2.33,1.71,3.951,-2.12,3.355,10.414,9.076,24.676,9.28,True,10
1.3,2025-12-17,7267,売り,1584.5,1441.3,1628.3,1553.5,forced_win,1.96,0.71,3.19,0.63,5.648,6.216,0.284,3.187,4.923,20.259,-2.546,True,1
1.3,2025-12-17,6861,売り,55480.0,51859.5,55792.0,55792.0,loss,-0.56,-1.0,0.31,1.26,-1.947,-2.451,-6.056,-11.77,-11.662,-33.886,-3.704,True,2
1.3,2025-12-17,8766,売り,5875.0,5329.2,6060.2,5798.0,forced_win,1.31,0.42,1.33,2.47,-0.272,-5.157,-0.051,-0.868,2.332,-4.017,-6.013,True,3
1.3,2025-12-17,5401,買い,604.9,637.5,582.8,623.5,forced_win,3.07,0.84,3.72,1.77,-2.182,2.43,3.24,5.191,9.125,17.805,-1.149,False,4
1.3,2025-12-17,6981,買い,3120.0,3418.1,2989.4,3164.0,forced_win,1.41,0.34,4.68,0.03,3.59,6.538,9.808,7.404,4.84,32.179,9.513,True,5
1.3,2025-12-17,9432,売り,155.5,151.5,155.5,155.5,loss,-0.02,-1.0,0.06,0.77,-1.479,-2.701,-0.322,-0.257,-0.9,-5.659,-1.345,True,6
1.3,2025-12-17,7011,買い,3805.0,4384.6,3655.7,3892.0,forced_win,2.29,0.58,3.94,1.13,-0.604,6.386,7.832,6.965,7.385,27.963,0.649,True,7
1.3,2025-12-17,6146,売り,44430.0,34256.8,48255.6,47290.0,forced_loss,-6.44,-0.75,0.86,6.84,0.405,-2.318,-16.52,-16.655,-18.771,-53.86,-2.249,True,8
1.3,2025-12-17,6701,買い,5308.0,5818.7,4423.1,5400.0,forced_win,1.73,0.1,3.24,0.23,1.507,6.462,5.388,5.727,6.33,25.414,12.107,True,9
1.3,2025-12-17,9984,売り,3951.2,1861.5,4376.0,4376.0,loss,-10.75,-1.0,1.68,17.56,-6.264,-21.196,-42.265,-38.089,-31.825,-139.639,-7.05,True,10
